seed,fold,method,view,species_id,f1,tier
17,3,F1,same_swap,1,0.9785495403472931,head
17,3,F1,same_swap,10,0.7704918032786885,mid
17,3,F1,same_swap,11,0.9577464788732394,tail
17,3,F1,same_swap,12,0.3793103448275862,tail
17,3,F1,same_swap,13,0.9302325581395349,tail
17,3,F1,same_swap,14,0.6548672566371682,tail
17,3,F1,same_swap,15,0.6666666666666666,tail
17,3,F1,same_swap,16,0.7619047619047619,mid
17,3,F1,same_swap,2,0.9901531728665208,head
17,3,F1,same_swap,3,0.980859208847299,head
17,3,F1,same_swap,4,0.9942446043165467,head
17,3,F1,same_swap,5,0.9957907396271798,head
17,3,F1,same_swap,6,0.9465648854961832,mid
17,3,F1,same_swap,7,0.9917695473251029,head
17,3,F1,same_swap,8,0.75177304964539,mid
17,3,F1,same_swap,9,0.8859060402684564,mid
17,3,F1,cross_swap,1,0.7912995594713657,head
17,3,F1,cross_swap,10,0.02531645569620253,mid
17,3,F1,cross_swap,11,0.6181818181818182,tail
17,3,F1,cross_swap,12,0.184,tail
17,3,F1,cross_swap,13,0.684931506849315,tail
17,3,F1,cross_swap,14,0.4631578947368421,tail
17,3,F1,cross_swap,15,0.3157894736842105,tail
17,3,F1,cross_swap,16,0.04081632653061224,mid
17,3,F1,cross_swap,2,0.7751769188894937,head
17,3,F1,cross_swap,3,0.8044596912521441,head
17,3,F1,cross_swap,4,0.7128894318875992,head
17,3,F1,cross_swap,5,0.8127361036157582,head
17,3,F1,cross_swap,6,0.6944444444444444,mid
17,3,F1,cross_swap,7,0.20134228187919462,head
17,3,F1,cross_swap,8,0.39416058394160586,mid
17,3,F1,cross_swap,9,0.5550239234449761,mid
